00744,PR,Rio Blanco,18.131300,-65.47200
00745,PR,Rio Grande,18.225600,-65.49500
00746,PR,Rosario,18.095200,-67.04400
00747,PR,Sabana Grande,18.044700,-66.57300
00748,PR,Sabana Hoyos,18.022000,-66.19500
00749,PR,Sabana Seca,18.250400,-66.28300
00750,PR,Saint Just,18.221200,-66.00400
00751,PR,Salinas,17.584600,-66.17500
00752,PR,San Antonio,18.002700,-66.37500
00753,PR,San German,18.050100,-67.02400
00754,PR,San Lorenzo,18.221400,-67.06300
00755,PR,San Sebastian,18.201900,-66.59200
00757,PR,Santa Isabel,17.580500,-66.24100
00758,PR,Toa Alta,18.232500,-66.14500
00759,PR,Toa Baja,18.264500,-66.15300
00760,PR,Trujillo Alto,18.212400,-66.00200
00761,PR,Utuado,18.160300,-66.42000
00762,PR,Maricao,18.105800,-66.58400
00763,PR,Vega Baja,18.264700,-66.23100
00764,PR,Vega Baja,18.264700,-66.23100
00765,PR,Vieques,18.253700,-65.50000
00766,PR,Villalba,18.074500,-66.29300
00767,PR,Yabucoa,18.030900,-65.52400
00768,PR,Yauco,18.021300,-66.51000
00801,VI,Charlotte Amalie,18.203800,-64.55500
00802,VI,Charlotte Amalie,18.203800,-64.55500
00803,VI,Charlotte Amalie,18.203800,-64.55500
00804,VI,Charlotte Amalie,18.203800,-64.55500
00820,VI,Christiansted,17.445500,-64.42100
00821,VI,Christiansted,17.445500,-64.42100
00822,VI,Christiansted,17.445500,-64.42100
00823,VI,Christiansted,17.445500,-64.42100
00824,VI,Christiansted,17.445500,-64.42100
00830,VI,Cruz Bay,18.200000,-64.47300
00831,VI,Cruz Bay,18.200000,-64.47300
00840,VI,Frederiksted,17.425200,-64.52500
00841,VI,Frederiksted,17.425200,-64.52500
00850,VI,Kingshill,17.433000,-64.47000
00900,PR,San Juan,18.280600,-66.06200
00901,PR,San Juan,18.280600,-66.06200
00902,PR,San Juan,18.280600,-66.06200
00903,PR,San Juan,18.280600,-66.06200
00904,PR,San Juan,18.280600,-66.06200
00905,PR,San Juan,18.280600,-66.06200
00906,PR,San Juan,18.280600,-66.06200
00907,PR,San Juan,18.280600,-66.06200
00908,PR,San Juan,18.280600,-66.06200
00909,PR,San Juan,18.280600,-66.06200
00910,PR,San Juan,18.280600,-66.06200
00911,PR,San Juan,18.280600,-66.06200
00912,PR,San Juan,18.280600,-66.06200
00913,PR,San Juan,18.280600,-66.06200
00914,PR,San Juan,18.280600,-66.06200
00915,PR,San Juan,18.280600,-66.06200
00916,PR,San Juan,18.280600,-66.06200
00917,PR,San Juan,18.280600,-66.06200
00918,PR,San Juan,18.280600,-66.06200
00919,PR,San Juan,18.280600,-66.06200
00920,PR,San Juan,18.280600,-66.06200
00921,PR,San Juan,18.280600,-66.06200
00922,PR,San Juan,18.280600,-66.06200
00923,PR,Rio Piedras,18.235800,-66.03000
00924,PR,San Juan,18.280600,-66.06200
00925,PR,San Juan,18.280600,-66.06200
00926,PR,San Juan,18.280600,-66.06200
00927,PR,San Juan,18.280600,-66.06200
00928,PR,San Juan,18.280600,-66.06200
00929,PR,San Juan,18.280600,-66.06200
00930,PR,San Juan,18.280600,-66.06200
00931,PR,San Juan,18.280600,-66.06200
00932,PR,San Juan,18.280600,-66.06200
00933,PR,San Juan,18.280600,-66.06200
00934,PR,San Juan,18.280600,-66.06200
00935,PR,San Juan,18.280600,-66.06200
00936,PR,San Juan,18.280600,-66.06200
00937,PR,San Juan,18.280600,-66.06200
00938,PR,San Juan,18.280600,-66.06200
00940,PR,San Juan,18.280600,-66.06200
00949,PR,Levittown,18.270700,-66.10500
00950,PR,San Juan,18.280600,-66.06200
00975,PR,San Juan,18.280600,-66.06200
01001,MA,AGAWAM,42.070206,-72.62274
01002,MA,CUSHMAN,42.377017,-72.51565
01003,MA,Amherst,42.224900,-72.31200
01004,MA,Amherst,42.224900,-72.31200
01005,MA,BARRE,42.409698,-72.10835
01007,MA,BELCHERTOWN,42.275103,-72.41095
01008,MA,BLANDFORD,42.182949,-72.93611
01009,MA,Bondsville,42.124500,-72.20400
01010,MA,BRIMFIELD,42.116543,-72.18846
01011,MA,CHESTER,42.279421,-72.98876
01012,MA,CHESTERFIELD,42.381670,-72.83331
01013,MA,CHICOPEE,42.162046,-72.60796
01014,MA,Chicopee,42.085500,-72.36300
01020,MA,CHICOPEE,42.176443,-72.57614
01021,MA,Chicopee,42.085500,-72.36300
01022,MA,WESTOVER AFB,42.196672,-72.55866
01026,MA,CUMMINGTON,42.435296,-72.90577
01027,MA,MOUNT TOM,42.264319,-72.67992
01028,MA,EAST LONGMEADOW,42.067203,-72.50557
01029,MA,East Otis,42.102400,-73.02000
01030,MA,FEEDING HILLS,42.071820,-72.67508
01031,MA,GILBERTVILLE,42.332194,-72.19859
01032,MA,GOSHEN,42.466234,-72.84409
01033,MA,GRANBY,42.255704,-72.52000
01034,MA,TOLLAND,42.070234,-72.90879
01035,MA,HADLEY,42.360620,-72.57150
01036,MA,HAMPDEN,42.064756,-72.43182
01037,MA,Hardwick,42.210000,-72.12000
01038,MA,HATFIELD,42.384390,-72.61674
01039,MA,HAYDENVILLE,42.381799,-72.70318
01040,MA,HOLYOKE,42.202007,-72.62619
01041,MA,Holyoke,42.121500,-72.37000
01050,MA,HUNTINGTON,42.265301,-72.87334
01053,MA,LEEDS,42.354292,-72.70340
01054,MA,LEVERETT,42.468230,-72.49933
01056,MA,LUDLOW,42.172823,-72.47101
01057,MA,MONSON,42.101017,-72.31963
01059,MA,North Amherst,42.243700,-72.31500
01060,MA,FLORENCE,42.324662,-72.65425
01061,MA,Northampton,42.193000,-72.38300
01063,MA,Northampton,42.193000,-72.38300
01066,MA,North Hatfield,42.244000,-72.37200
01068,MA,OAKHAM,42.348033,-72.05127
01069,MA,PALMER,42.176233,-72.32879
01070,MA,PLAINFIELD,42.514393,-72.91829
01071,MA,RUSSELL,42.147063,-72.84034
01072,MA,SHUTESBURY,42.481968,-72.42134
01073,MA,SOUTHAMPTON,42.224697,-72.71938
01074,MA,South Barre,42.230700,-72.05400
01075,MA,SOUTH HADLEY,42.237537,-72.58114
01077,MA,SOUTHWICK,42.051099,-72.77059
01079,MA,Thorndike,42.111500,-72.20100
01080,MA,THREE RIVERS,42.181894,-72.36235
01081,MA,WALES,42.062734,-72.20459
01082,MA,WARE,42.261831,-72.25829
01083,MA,Warren,42.124500,-72.11300
01084,MA,West Chesterfield,42.241000,-72.52300
01085,MA,MONTGOMERY,42.129484,-72.75432
01086,MA,Westfield,42.073000,-72.45000
01088,MA,West Hatfield,42.221500,-72.38100
01089,MA,WEST SPRINGFIELD,42.115066,-72.64111
01090,MA,West Springfield,42.062500,-72.37100
01092,MA,WEST WARREN,42.207340,-72.20364
01093,MA,Whately,42.262300,-72.38000
01094,MA,Wheelwright,42.210700,-72.08200
01095,MA,WILBRAHAM,42.124506,-72.44642
01096,MA,WILLIAMSBURG,42.408522,-72.77799
01097,MA,Woronoco,42.095000,-72.49400
01098,MA,WORTHINGTON,42.384293,-72.93143
01100,MA,Springfield,42.060500,-72.35200
01101,MA,Springfield,42.060500,-72.35200
01102,MA,Springfield,42.060500,-72.35200
01103,MA,SPRINGFIELD,42.102900,-72.58874
01104,MA,SPRINGFIELD,42.128848,-72.57777
01105,MA,SPRINGFIELD,42.099931,-72.57831
01106,MA,LONGMEADOW,42.050658,-72.56760
01107,MA,SPRINGFIELD,42.117907,-72.60654
01108,MA,SPRINGFIELD,42.085314,-72.55843
01109,MA,SPRINGFIELD,42.114455,-72.55435
01111,MA,Springfield,42.060500,-72.35200
01114,MA,Springfield,42.060500,-72.35200
01115,MA,Springfield,42.060500,-72.35200
01118,MA,SPRINGFIELD,42.092937,-72.52745
01119,MA,SPRINGFIELD,42.124730,-72.51211
01128,MA,SPRINGFIELD,42.094397,-72.48890
01129,MA,SPRINGFIELD,42.122263,-72.48762
01133,MA,Springfield,42.060500,-72.35200
01138,MA,Springfield,42.060500,-72.35200
01139,MA,Springfield,42.060500,-72.35200
01144,MA,Springfield,42.060500,-72.35200
01151,MA,INDIAN ORCHARD,42.153225,-72.50505
01152,MA,Springfield,42.060500,-72.35200
01199,MA,Springfield,42.060500,-72.35200
01201,MA,PITTSFIELD,42.453086,-73.24709
01202,MA,Pittsfield,42.270000,-73.14400
01203,MA,Pittsfield,42.270000,-73.14400
01220,MA,ADAMS,42.622319,-73.11723
01222,MA,ASHLEY FALLS,42.059552,-73.32020
01223,MA,BECKET,42.359363,-73.12033
01224,MA,Berkshire,42.304500,-73.11300
01225,MA,CHESHIRE,42.561059,-73.15796
01226,MA,DALTON,42.475046,-73.16026
01227,MA,Dalton,42.282500,-73.10000
01229,MA,Glendale,42.170000,-73.20400
01230,MA,GREAT BARRINGTON,42.195922,-73.36065
01235,MA,PERU,42.434604,-73.09243
01236,MA,HOUSATONIC,42.265296,-73.37454
01237,MA,HANCOCK,42.541961,-73.24874
01238,MA,LEE,42.298994,-73.23170
01240,MA,LENOX,42.364241,-73.27132
01242,MA,Lenox Dale,42.201000,-73.14400
01243,MA,MIDDLEFIELD,42.347950,-73.00623
01244,MA,Mill River,42.065000,-73.16000
01245,MA,WEST OTIS,42.187847,-73.21345
01247,MA,CLARKSBURG,42.698650,-73.10999
01252,MA,South Egremont,42.093800,-73.25000
01253,MA,OTIS,42.189880,-73.08209
01254,MA,RICHMOND,42.378398,-73.36446
01255,MA,SANDISFIELD,42.109429,-73.11629
01256,MA,SAVOY,42.576964,-73.02328
01257,MA,SHEFFIELD,42.100102,-73.36109
01258,MA,SOUTH EGREMONT,42.101153,-73.45658
01259,MA,SOUTHFIELD,42.078014,-73.26093
01260,MA,South Lee,42.164000,-73.16400
01262,MA,STOCKBRIDGE,42.301040,-73.32226
01263,MA,Stockbridge,42.171500,-73.19100
01264,MA,Lee,42.181500,-73.14500
01266,MA,WEST STOCKBRIDGE,42.334752,-73.38251
01267,MA,WILLIAMSTOWN,42.708883,-73.20364
01270,MA,WINDSOR,42.509494,-73.04661
01301,MA,LEYDEN,42.601222,-72.60185
01302,MA,Greenfield,42.351500,-72.36000
01330,MA,ASHFIELD,42.523207,-72.81100
01331,MA,NEW SALEM,42.592065,-72.21464
01337,MA,LEYDEN,42.683784,-72.56344
01338,MA,BUCKLAND,42.615174,-72.76412
01339,MA,HAWLEY,42.621802,-72.88016
01340,MA,COLRAIN,42.679050,-72.72651
01341,MA,CONWAY,42.513832,-72.70247
01342,MA,DEERFIELD,42.540636,-72.60723
01343,MA,Drury,42.390800,-72.59500
01344,MA,ERVING,42.604957,-72.41664
01346,MA,HEATH,42.685347,-72.83910
01347,MA,Lake Pleasant,42.332300,-72.31000
01349,MA,MILLERS FALLS,42.576206,-72.49463
01350,MA,MONROE,42.723885,-72.96016
01351,MA,MONTAGUE,42.542864,-72.53284
01354,MA,Northfield,42.414500,-72.27100
01355,MA,NEW SALEM,42.514643,-72.30624
01360,MA,NORTHFIELD,42.688705,-72.45100
01364,MA,NEW SALEM,42.591231,-72.30587
01366,MA,PETERSHAM,42.489761,-72.18935
01367,MA,ROWE,42.695289,-72.92578
01368,MA,Athol,42.354500,-72.13300
01369,MA,Shattuckville,42.381500,-72.43300
01370,MA,SHELBURNE FALLS,42.602203,-72.73906
01373,MA,SOUTH DEERFIELD,42.475616,-72.61527
01375,MA,SUNDERLAND,42.453947,-72.56757
01376,MA,TURNERS FALLS,42.606521,-72.54701
01379,MA,WENDELL,42.565644,-72.40085
01380,MA,Wendell Depot,42.354500,-72.21300
01420,MA,FITCHBURG,42.579563,-71.80313
01430,MA,ASHBURNHAM,42.649614,-71.92666
01431,MA,ASHBY,42.674462,-71.81737
01432,MA,AYER,42.559140,-71.57876
01433,MA,FT DEVENS,42.532416,-71.62182
01436,MA,BALDWINVILLE,42.593568,-72.06465
01438,MA,East Templeton,42.334700,-72.02100
01440,MA,GARDNER,42.574050,-71.98980
01441,MA,Gardner,42.343000,-71.59500
01450,MA,GROTON,42.612351,-71.55837
01451,MA,HARVARD,42.498565,-71.57529
01452,MA,HUBBARDSTON,42.486538,-72.00116
01453,MA,LEOMINSTER,42.527440,-71.75631
01460,MA,LITTLETON,42.540132,-71.48767
01462,MA,LUNENBURG,42.588430,-71.72664
01463,MA,PEPPERELL,42.668888,-71.59339
01464,MA,SHIRLEY CENTER,42.558653,-71.64644
01465,MA,Shirley Center,42.342000,-71.39000
01466,MA,Ashburnham,42.381000,-71.54300
01467,MA,Still River,42.293000,-71.37000
01468,MA,TEMPLETON,42.545976,-72.06497
01469,MA,TOWNSEND,42.652511,-71.68965
01470,MA,Groton,42.364000,-71.34300
01471,MA,Groton,42.364000,-71.34300
01472,MA,West Groton,42.361500,-71.37400
01473,MA,WESTMINSTER,42.548319,-71.90960
01474,MA,W TOWNSEND,42.670404,-71.74057
01475,MA,WINCHENDON,42.678943,-72.04752
01477,MA,Winchendon Springs,42.414000,-72.00500
01501,MA,AUBURN,42.205502,-71.83914
01503,MA,BERLIN,42.384438,-71.63563
01504,MA,BLACKSTONE,42.028708,-71.52691
01505,MA,BOYLSTON,42.337727,-71.73104
01506,MA,BROOKFIELD,42.199141,-72.09889
01507,MA,CHARLTON,42.137902,-71.96638
01508,MA,Charlton City,42.084500,-71.59200
01509,MA,Charlton Depot,42.102300,-71.58400
01510,MA,CLINTON,42.418147,-71.68285
01515,MA,EAST BROOKFIELD,42.219308,-72.04808
01516,MA,EAST DOUGLAS,42.060566,-71.72661
01517,MA,East Princeton,42.282200,-71.50200
01518,MA,FISKDALE,42.122762,-72.11776
01519,MA,GRAFTON,42.200371,-71.68685
01520,MA,HOLDEN,42.341983,-71.84142
01521,MA,HOLLAND,42.040264,-72.15437
01522,MA,JEFFERSON,42.375519,-71.87058
01523,MA,LANCASTER,42.450984,-71.68683
01524,MA,LEICESTER,42.237047,-71.91883
01525,MA,Linwood,42.055000,-71.38400
01526,MA,Manchaug,42.054000,-71.44500
01527,MA,MILLBURY,42.196779,-71.76444
01529,MA,MILLVILLE,42.033102,-71.57981
01531,MA,NEW BRAINTREE,42.319770,-72.13064
01532,MA,NORTHBOROUGH,42.318242,-71.64637
01534,MA,NORTHBRIDGE,42.149400,-71.65637
01535,MA,NORTH BROOKFIELD,42.266455,-72.08213
01536,MA,NORTH GRAFTON,42.229726,-71.70369
01537,MA,NORTH OXFORD,42.165490,-71.88595
01538,MA,North Uxbridge,42.051500,-71.38300
01539,MA,Oakdale,42.142500,-71.09100
01540,MA,OXFORD,42.112850,-71.86868
01541,MA,PRINCETON,42.450812,-71.87625
01542,MA,ROCHDALE,42.199685,-71.90688
01543,MA,RUTLAND,42.376199,-71.94895
01545,MA,SHREWSBURY,42.284801,-71.72050
01549,MA,South Berlin,42.213500,-71.37400
01550,MA,SOUTHBRIDGE,42.075024,-72.03535
01560,MA,SOUTH GRAFTON,42.176042,-71.69273
01561,MA,South Lancaster,42.264000,-71.41100
01562,MA,SPENCER,42.244103,-71.99062
01564,MA,STERLING,42.435351,-71.77519
01566,MA,STURBRIDGE,42.112619,-72.08423
01568,MA,WEST UPTON,42.173275,-71.60801
01569,MA,UXBRIDGE,42.074426,-71.63287
01570,MA,DUDLEY HILL,42.047574,-71.83947
01571,MA,DUDLEY,42.048894,-71.89323
01580,MA,Westborough,42.161000,-71.37000
01581,MA,WESTBOROUGH,42.267891,-71.61760
01582,MA,Westborough,42.161000,-71.37000
01583,MA,WEST BOYLSTON,42.358360,-71.78382
01585,MA,WEST BROOKFIELD,42.244137,-72.15114
01586,MA,Millbury,42.113800,-71.45300
01587,MA,West Upton,42.101000,-71.37100
01588,MA,WHITINSVILLE,42.115319,-71.66436
01590,MA,WILKINSONVILLE,42.140586,-71.74842
01600,MA,Worcester,42.154500,-71.48100
01601,MA,Worcester,42.154500,-71.48100
01602,MA,WORCESTER,42.270251,-71.84168
01603,MA,WORCESTER,42.245033,-71.83800
01604,MA,WORCESTER,42.254084,-71.77463
01605,MA,WORCESTER,42.289391,-71.78880
01606,MA,WORCESTER,42.311029,-71.79577
01607,MA,WORCESTER,42.230294,-71.79384
01608,MA,WORCESTER,42.262425,-71.80026
01609,MA,WORCESTER,42.275387,-71.81746
01610,MA,WORCESTER,42.249186,-71.81080
01611,MA,CHERRY VALLEY,42.237287,-71.87497
01612,MA,PAXTON,42.306646,-71.92023
01613,MA,Worcester,42.154500,-71.48100
01614,MA,Worcester,42.154500,-71.48100
01615,MA,Worcester,42.154500,-71.48100
01654,MA,Worcester,42.154500,-71.48100
01655,MA,Worcester,42.154500,-71.48100
01701,MA,FRAMINGHAM,42.300665,-71.42549
01718,MA,VILLAGE OF NAGOG,42.514941,-71.42235
01719,MA,BOXBORO,42.486876,-71.51823
01720,MA,ACTON,42.475076,-71.44826
01721,MA,ASHLAND,42.253909,-71.45835
01730,MA,BEDFORD,42.484287,-71.27680
01731,MA,Bedford,42.292600,-71.16300
01740,MA,BOLTON,42.436523,-71.60759
01741,MA,CARLISLE,42.528562,-71.35189
01742,MA,CONCORD,42.456701,-71.37474
01745,MA,SOUTHBOROUGH,42.293221,-71.50226
01746,MA,HOLLISTON,42.202641,-71.43606
01747,MA,HOPEDALE,42.126796,-71.53760
01748,MA,HOPKINTON,42.219046,-71.53018
01749,MA,HUDSON,42.391796,-71.56090
01752,MA,MARLBOROUGH,42.350861,-71.54336
01754,MA,MAYNARD,42.432118,-71.45498
01756,MA,MENDON,42.096744,-71.54988
01757,MA,MILFORD,42.151142,-71.52740
01760,MA,NATICK,42.287476,-71.35741
01770,MA,SHERBORN,42.233088,-71.37872
01772,MA,SOUTHBOROUGH,42.293919,-71.53200
01773,MA,LINCOLN,42.421723,-71.31372
01775,MA,STOW,42.430785,-71.51502
01776,MA,SUDBURY,42.383655,-71.42816
01778,MA,WAYLAND,42.348629,-71.35878
01784,MA,Woodville,42.141500,-71.33400
01801,MA,WOBURN,42.482894,-71.15740
01803,MA,BURLINGTON,42.508942,-71.20044
01805,MA,Burlington,42.301700,-71.11400
01806,MA,Middlesex Essex Gmf,0.000000,0.00000
01807,MA,Middlesex Essex Gmf,0.000000,0.00000
01808,MA,Middlesex Essex Gmf,0.000000,0.00000
01810,MA,ANDOVER,42.649560,-71.15648
01812,MA,Andover,42.393000,-71.08100
01813,MA,Middlesex Essex Gmf,0.000000,0.00000
01821,MA,BILLERICA,42.551874,-71.25175
01822,MA,Billerica,42.333000,-71.16100
01824,MA,SOUTH CHELMSFORD,42.593560,-71.35752
01826,MA,DRACUT,42.676422,-71.31859
01827,MA,DUNSTABLE,42.673917,-71.49520
01830,MA,HAVERHILL,42.785605,-71.07206
01831,MA,Haverhill,42.463400,-71.04400
01832,MA,HAVERHILL,42.779154,-71.10952
01833,MA,GEORGETOWN,42.728067,-70.98224
01834,MA,GROVELAND,42.753027,-71.02702
01835,MA,BRADFORD,42.758597,-71.08549
01840,MA,LAWRENCE,42.707958,-71.16381
01841,MA,LAWRENCE,42.711545,-71.16700
01842,MA,Lawrence,42.422500,-71.09400
01843,MA,LAWRENCE,42.691053,-71.16051
01844,MA,METHUEN,42.728019,-71.18103
01845,MA,NORTH ANDOVER,42.682583,-71.10900
01850,MA,LOWELL,42.656035,-71.30508
01851,MA,LOWELL,42.631548,-71.33288
01852,MA,LOWELL,42.634413,-71.29833
01853,MA,Lowell,42.380000,-71.19000
01854,MA,LOWELL,42.649254,-71.33546
01860,MA,MERRIMAC,42.834629,-71.00466
01862,MA,NORTH BILLERICA,42.575694,-71.29022
01863,MA,NORTH CHELMSFORD,42.634737,-71.39083
01864,MA,NORTH READING,42.581898,-71.09471
01865,MA,Nutting Lake,42.321600,-71.16100
01866,MA,Pinehurst,42.314500,-71.13400
01867,MA,READING,42.527986,-71.10902
01876,MA,TEWKSBURY,42.602830,-71.22322
01879,MA,TYNGSBORO,42.672383,-71.41577
01880,MA,WAKEFIELD,42.500886,-71.06847
01885,MA,West Boxford,42.422500,-71.03500
01886,MA,GRANITEVILLE,42.589959,-71.43814
01887,MA,WILMINGTON,42.558143,-71.17231
01888,MA,Middlesex Essex Gmf,0.000000,0.00000
01889,MA,Middlesex Essex Gmf,0.000000,0.00000
01890,MA,WINCHESTER,42.453028,-71.14407
01899,MA,Andover,42.393000,-71.08100
01901,MA,LYNN,42.463378,-70.94552
01902,MA,LYNN,42.469814,-70.94199
01903,MA,Lynn,42.280000,-70.57000
01904,MA,EAST LYNN,42.487453,-70.96280
01905,MA,WEST LYNN,42.464530,-70.97383
01906,MA,SAUGUS,42.463344,-71.01109
01907,MA,SWAMPSCOTT,42.474611,-70.90977
01908,MA,NAHANT,42.426098,-70.92774
01910,MA,Lynn,42.280000,-70.57000
01913,MA,AMESBURY,42.855879,-70.93668
01915,MA,BEVERLY,42.560825,-70.87594
01921,MA,BOXFORD,42.679719,-71.01137
01922,MA,BYFIELD,42.756792,-70.93505
01923,MA,DANVERS,42.569402,-70.94246
01929,MA,ESSEX,42.628629,-70.78279
01930,MA,GLOUCESTER,42.620836,-70.67215
01931,MA,Gloucester,42.365700,-70.39400
01936,MA,Hamilton,42.152200,-71.46000
01937,MA,Hathorne,42.351000,-70.58300
01938,MA,IPSWICH,42.680877,-70.84935
01940,MA,LYNNFIELD,42.532711,-71.03387
01944,MA,MANCHESTER,42.579630,-70.76743
01945,MA,MARBLEHEAD,42.498431,-70.86529
01949,MA,MIDDLETON,42.594184,-71.01300
01950,MA,NEWBURYPORT,42.812964,-70.88467
01951,MA,NEWBURY,42.783475,-70.84738
01952,MA,SALISBURY,42.850678,-70.85882
01960,MA,PEABODY,42.532579,-70.96119
01961,MA,Peabody,42.314000,-70.55400
01964,MA,Peabody,42.314000,-70.55400
01965,MA,Prides Crossing,42.333500,-70.49300
01966,MA,ROCKPORT,42.657973,-70.61942
01969,MA,ROWLEY,42.713753,-70.90696
01970,MA,SALEM,42.515114,-70.90034
01971,MA,Salem,42.311000,-70.53500
01982,MA,SOUTH HAMILTON,42.618478,-70.85613
01983,MA,TOPSFIELD,42.641546,-70.94884
01984,MA,WENHAM,42.601660,-70.87862
01985,MA,WEST NEWBURY,42.794865,-70.97781
02018,MA,Hingham,42.143000,-70.53200
02019,MA,BELLINGHAM,42.074573,-71.47683
02020,MA,Brant Rock,42.051000,-70.38300
02021,MA,CANTON,42.164454,-71.13554
02025,MA,COHASSET,42.239484,-70.81279
02026,MA,DEDHAM,42.243685,-71.16374
02030,MA,DOVER,42.236233,-71.28536
02031,MA,East Mansfield,42.012300,-71.10400
02032,MA,EAST WALPOLE,42.153240,-71.21790
02035,MA,FOXBORO,42.064938,-71.24413
02038,MA,FRANKLIN,42.093470,-71.40579
02040,MA,Greenbush,42.104500,-70.45000
02041,MA,Green Harbor,42.044000,-70.39000
02043,MA,HINGHAM,42.224485,-70.89105
02045,MA,HULL,42.285346,-70.87544
02047,MA,Humarock,42.081000,-70.41200
02048,MA,MANSFIELD,42.021238,-71.21778
02050,MA,MARSHFIELD,42.106177,-70.69931
02051,MA,Marshfield Hills,42.084500,-70.44200
02052,MA,MEDFIELD,42.184525,-71.30481
02053,MA,MEDWAY,42.151363,-71.42172
02054,MA,MILLIS,42.166938,-71.36069
02055,MA,Minot,42.142500,-70.45400
02056,MA,NORFOLK,42.117746,-71.32693
02059,MA,North Marshfield,42.083500,-70.46100
02060,MA,North Scituate,42.130800,-70.47100
02061,MA,NORWELL,42.159574,-70.82172
02062,MA,NORWOOD,42.186843,-71.20331
02065,MA,Marshfield,42.053000,-70.42200
02066,MA,SCITUATE,42.203235,-70.75248
02067,MA,SHARON,42.109388,-71.17587
02070,MA,Sheldonville,42.020500,-71.23100
02071,MA,SOUTH WALPOLE,42.099203,-71.27524
02072,MA,STOUGHTON,42.125279,-71.10736
